"","site_ID","growing_year","window","nobsv","extend_days","alpha","beta","C0","k2","Hs","a","TS","ERref","lnRatio"
"2102","US-Ho1",2002,"209_223",126,0,0.1546695288,-0.001470860824556,2.54582584,0.031588875705105,991.8599395,0.42009117375,14.3976804771991,6.94817888323171,-0.140128755469744
"2103","US-Ho1",2003,"209_223",109,3,0.12263574675,-0.0026063826886,4.5733318165,0.031588875705105,991.8599395,0.42009117375,14.4531287006944,6.19039285253806,-0.255609799161364
"2104","US-Ho1",2004,"209_223",106,0,0.1267589681,-0.002798987960095,5.49017184,0.031588875705105,991.8599395,0.42009117375,13.9866481508523,7.74251467118944,-0.0318818217666991
"2105","US-Ho1",2006,"209_223",121,0,0.12138310225,-0.0034624223287,5.55660825,0.031588875705105,991.8599395,0.42009117375,14.3853550564023,6.34130471202982,-0.231523811702445
"2106","US-Ho1",2007,"209_223",135,6,0.1314015284,-0.00166124162921,2.8989207685,0.031588875705105,991.8599395,0.42009117375,14.6790499815807,5.4346003748917,-0.385822359729545
"2107","US-Ho1",2008,"209_223",101,6,0.1435000171,-0.005085503857905,6.567791525,0.031588875705105,991.8599395,0.42009117375,13.547243063922,7.51846488803641,-0.0612463696268839
"2108","US-Ho1",2010,"209_223",127,0,0.1254490421,-0.0014441741184515,3.3774116445,0.031588875705105,991.8599395,0.42009117375,14.2010384558036,6.2092109101323,-0.252574529260522
"2109","US-Ho1",2013,"209_223",115,0,0.1286690753,-0.002396784125315,4.421706535,0.031588875705105,991.8599395,0.42009117375,13.5344690160053,6.85940637889467,-0.152987445215877
"2110","US-Ho1",2014,"209_223",125,3,0.1225013281,-0.00248510231471,4.778349775,0.031588875705105,991.8599395,0.42009117375,14.1071481266129,6.77116577906579,-0.165935079626686
"2111","US-Ho1",2015,"209_223",103,0,0.1305219816,-0.002038028173305,3.607996884,0.031588875705105,991.8599395,0.42009117375,14.0671723330207,6.0683500938796,-0.275521594596495
"2112","US-Ho1",2016,"209_223",101,0,0.13071947455,-0.00492875372765,6.0714166365,0.031588875705105,991.8599395,0.42009117375,14.5991425913415,5.88958896626517,-0.305422139306587
"2113","US-Ho1",2017,"209_223",104,0,0.14346046885,-0.0062556557278,6.743196555,0.031588875705105,991.8599395,0.42009117375,13.7846553945988,6.1178041860272,-0.267405110510825
"2114","US-Ho1",2018,"209_223",106,9,0.11859915935,-0.00342702584999,5.703868115,0.031588875705105,991.8599395,0.42009117375,14.9750065140723,6.24558308246311,-0.246733842413152
"2115","US-Ho1",2019,"209_223",101,0,0.14296034495,-0.001675078316257,2.918990989,0.031588875705105,991.8599395,0.42009117375,14.1442288955462,6.5178736857269,-0.204060148592344
"2116","US-Ho1",2020,"209_223",119,3,0.13634725895,-0.0056156475183,7.231491335,0.031588875705105,991.8599395,0.42009117375,14.8656628162548,6.71653207614104,-0.174036388288435
"2117","US-Ho1",2021,"209_223",130,0,0.109993673735,-0.0038389093671,5.391240775,0.031588875705105,991.8599395,0.42009117375,13.4221360432374,4.82656551620283,-0.504473208038535
"2118","US-Ho1",2022,"209_223",170,0,0.1093972562,-0.00203276809015,4.96928349,0.031588875705105,991.8599395,0.42009117375,14.5598477864508,6.36120518691129,-0.228390495323059
"2119","US-Ho1",2023,"209_223",125,9,0.11904188205,-0.00514753054478,6.216976575,0.031588875705105,991.8599395,0.42009117375,14.1928993595233,4.88059929951511,-0.493340329918045
"2120","US-Ho1",1996,"223_237",126,3,0.1240910337,-0.003170643785655,5.976424975,0.01623608910077,991.97357225,0.41762880675,13.467484444709,7.33862414828697,0.100407360792764
"2121","US-Ho1",1997,"223_237",130,6,0.1289873413,-0.0028098066029417,5.3977162,0.01623608910077,991.97357225,0.41762880675,13.1192984593254,7.52716974586805,0.125775088868727
"2122","US-Ho1",1998,"223_237",120,0,0.12054069865,-0.00253316800814,5.069225615,0.01623608910077,991.97357225,0.41762880675,13.3169202710408,6.63755729486841,0
"2123","US-Ho1",1999,"223_237",123,0,0.16996337265,-0.006974466465,7.801637,0.01623608910077,991.97357225,0.41762880675,13.8299230290399,8.98420850752174,0.302724407403218
"2124","US-Ho1",2000,"223_237",109,0,0.13173481125,-0.0021102898621635,4.26792439,0.01623608910077,991.97357225,0.41762880675,13.01832687764,7.00513931810673,0.0539000494458452
"2125","US-Ho1",2001,"223_237",119,0,0.13117565155,-0.0033208322156055,6.314732895,0.01623608910077,991.97357225,0.41762880675,13.9073312256539,8.34413912253526,0.228815372395757
"2126","US-Ho1",2002,"223_237",150,0,0.12493944375,-0.0025807903558,5.339255045,0.01623608910077,991.97357225,0.41762880675,14.6686066716766,7.36390350850398,0.1038461416226
"2127","US-Ho1",2003,"223_237",132,3,0.12136225765,-0.00315476477737,5.52630562,0.01623608910077,991.97357225,0.41762880675,14.1987808501157,6.51917844523144,-0.0179956558594216
"2128","US-Ho1",2004,"223_237",110,0,0.13369057815,-0.00367020935315,5.884749965,0.01623608910077,991.97357225,0.41762880675,13.6127765533234,7.56263482226883,0.130475632410031
"2129","US-Ho1",2006,"223_237",128,0,0.1271065273,-0.0020475965698295,3.4683423,0.01623608910077,991.97357225,0.41762880675,12.9724775564354,5.53796025601466,-0.181117770398427
"2130","US-Ho1",2007,"223_237",107,0,0.12999280495,-0.00187934155978,3.119173795,0.01623608910077,991.97357225,0.41762880675,13.2292289167328,5.33167564899793,-0.219078449080506
"2131","US-Ho1",2008,"223_237",127,3,0.12849470465,-0.0026168001102895,4.191311535,0.01623608910077,991.97357225,0.41762880675,13.5146073219246,6.056327319058,-0.0916404551298772
"2132","US-Ho1",2010,"223_237",145,3,0.11871326865,-0.00573474671935,7.96367966,0.01623608910077,991.97357225,0.41762880675,13.8410444838604,5.69010017226953,-0.154016165574486
"2133","US-Ho1",2013,"223_237",102,0,0.1211759201,-0.00428997236045,7.512413675,0.01623608910077,991.97357225,0.41762880675,13.4698494043981,7.32383587874876,0.0983901993443673
"2134","US-Ho1",2014,"223_237",133,3,0.1290281206,-0.002309423428504,4.087237825,0.01623608910077,991.97357225,0.41762880675,13.5945500222112,6.2540139569593,-0.0595205278076741
"2135","US-Ho1",2015,"223_237",146,3,0.1273184246,-0.001722516730995,4.0140672605,0.01623608910077,991.97357225,0.41762880675,14.7023416215107,6.53455216455277,-0.0156402025581563
"2136","US-Ho1",2016,"223_237",114,0,0.1348545484,-0.00331299743015,4.916947315,0.01623608910077,991.97357225,0.41762880675,13.9825783897983,6.72891443673436,0.013669810000298
"2137","US-Ho1",2017,"223_237",110,0,0.1191929055,-0.00399385084565,5.609815025,0.01623608910077,991.97357225,0.41762880675,13.8477042263228,5.45953507746416,-0.195380383042342
"2138","US-Ho1",2018,"223_237",133,9,0.1276393511,-0.004552360724429,7.552659445,0.01623608910077,991.97357225,0.41762880675,13.9223427470403,7.65861277851106,0.14308684941489
"2139","US-Ho1",2019,"223_237",129,3,0.1465274744,-0.0059740588019,6.887317345,0.01623608910077,991.97357225,0.41762880675,13.712042858186,6.86365395168214,0.0334959274240179
"2140","US-Ho1",2020,"223_237",130,3,0.15606760105,-0.00156506907337,2.2219228235,0.01623608910077,991.97357225,0.41762880675,14.1855195870977,5.85849528196483,-0.124851225731893
"2141","US-Ho1",2021,"223_237",112,0,0.16739743765,-0.00089943852411,2.0417045665,0.01623608910077,991.97357225,0.41762880675,14.643191870916,7.02426871878777,0.0566270943055883
"2142","US-Ho1",2022,"223_237",104,0,0.1345456191,-0.00329468313755,5.255259615,0.01623608910077,991.97357225,0.41762880675,14.0425186152537,7.23090591012572,0.0856203085679698
"2143","US-Ho1",2023,"223_237",104,3,0.12304129821,-0.00566976375355,6.75815283,0.01623608910077,991.97357225,0.41762880675,13.7796991886795,5.0960365281316,-0.264280932281165
"2144","US-Ho1",1996,"237_251",136,6,0.103865446585,-0.00315472188753,4.408132715,0.0298550090145025,9.6541377716875,0.76003966765,13.3816866314594,7.35616448068112,0.100824957745192
"2145","US-Ho1",1997,"237_251",110,3,0.13289401415,-0.0037156257553,3.962920625,0.0298550090145025,9.6541377716875,0.76003966765,12.2621041530203,8.96048217074939,0.2981103304209
"2146","US-Ho1",1998,"237_251",140,0,0.105688208805,-0.002875328618665,3.7573172615,0.0298550090145025,9.6541377716875,0.76003966765,13.4614616448413,6.65064411128929,0
"2147","US-Ho1",1999,"237_251",101,0,0.120498182675,-0.0026570058273,2.8301044505,0.0298550090145025,9.6541377716875,0.76003966765,14.1063450011354,6.47914649761443,-0.0261249204596278
"2148","US-Ho1",2000,"237_251",142,3,0.07170888627,-0.00144650188667,4.205488375,0.0298550090145025,9.6541377716875,0.76003966765,12.1098325466105,6.4760827684556,-0.026597892284831
"2149","US-Ho1",2001,"237_251",148,0,0.14452747885,-0.000997066510481,1.4492149785,0.0298550090145025,9.6541377716875,0.76003966765,12.5556586326369,6.42202069367447,-0.0349808908456665
"2150","US-Ho1",2002,"237_251",119,0,0.10566400123,-0.00230288926389,2.98004433,0.0298550090145025,9.6541377716875,0.76003966765,12.6942278743807,6.01270732843995,-0.100838591079768
"2151","US-Ho1",2003,"237_251",139,0,0.09561027076685,-0.0047875430551,5.32038601,0.0298550090145025,9.6541377716875,0.76003966765,12.0267389296792,6.14123430390143,-0.0796879601678058
"2152","US-Ho1",2004,"237_251",140,0,0.0515806004755,-0.001931635111343,6.360564395,0.0298550090145025,9.6541377716875,0.76003966765,12.3821245778605,6.87133134110777,0.032644169195813
"2153","US-Ho1",2006,"237_251",133,3,0.10880333539,-0.001865341010685,2.5943601535,0.0298550090145025,9.6541377716875,0.76003966765,11.9407133778584,6.02237472502834,-0.0992320546848019
"2154","US-Ho1",2007,"237_251",142,0,0.1313603432,-0.00146690810655,1.7792113265,0.0298550090145025,9.6541377716875,0.76003966765,13.4438011256609,6.07596672292901,-0.0903726009048401
"2155","US-Ho1",2008,"237_251",125,0,0.1282123044,-0.00264515215462,2.0730893325,0.0298550090145025,9.6541377716875,0.76003966765,13.1909059009259,5.10182395071646,-0.265115595629088
"2156","US-Ho1",2010,"237_251",130,0,0.091525088815,-0.0012125140143035,3.4560187485,0.0298550090145025,9.6541377716875,0.76003966765,14.2704245361001,6.80268216332386,0.0226032613778953
"2157","US-Ho1",2013,"237_251",104,0,0.1207137993254,-0.0048981349028,3.892201945,0.0298550090145025,9.6541377716875,0.76003966765,12.7290986483466,6.19523869316075,-0.0709326645094448
"2158","US-Ho1",2014,"237_251",132,0,0.11501133798,-0.00153625321209,2.3853794015,0.0298550090145025,9.6541377716875,0.76003966765,13.8366821790434,6.12998739738651,-0.0815210147630059
"2159","US-Ho1",2015,"237_251",116,0,0.091134626479,-0.00480155674955,6.329627455,0.0298550090145025,9.6541377716875,0.76003966765,14.1745036774912,6.93803822580137,0.0423053493429705
"2160","US-Ho1",2016,"237_251",121,0,0.123655142605,-0.007099407412,6.49330532,0.0298550090145025,9.6541377716875,0.76003966765,13.9477484268078,7.38853126889966,0.105215260638753
"2161","US-Ho1",2017,"237_251",150,3,0.10470310693,-0.00308555451067,2.914349715,0.0298550090145025,9.6541377716875,0.76003966765,12.0763965320216,5.19557179836004,-0.246907023266692
"2162","US-Ho1",2018,"237_251",158,0,0.103186341975,-0.0016341742105,2.561680192,0.0298550090145025,9.6541377716875,0.76003966765,14.0563470774451,5.55755007118563,-0.179556332342083
"2163","US-Ho1",2019,"237_251",125,0,0.087531580166,-0.0037100233996,4.273295135,0.0298550090145025,9.6541377716875,0.76003966765,12.0011970577546,5.35432715687677,-0.216808660454416
"2164","US-Ho1",2020,"237_251",127,0,0.0919551138725,-0.0034241714167,3.3185369315,0.0298550090145025,9.6541377716875,0.76003966765,12.3352573951389,4.56318066876574,-0.376693813361825
"2165","US-Ho1",2021,"237_251",157,0,0.087034735385,-0.0026577120626355,3.4401933125,0.0298550090145025,9.6541377716875,0.76003966765,13.2049390235209,5.1268714063093,-0.260218097994606
"2166","US-Ho1",2022,"237_251",139,0,0.11166016081,-0.006244947153,6.459929865,0.0298550090145025,9.6541377716875,0.76003966765,12.8083334367008,7.28068732353851,0.0905115615082366
"2167","US-Ho1",2023,"237_251",123,6,0.1186979315,-0.00188948868038,2.437376878,0.0298550090145025,9.6541377716875,0.76003966765,13.5041673810791,5.97838284360695,-0.106563604917786
"2168","US-Ho1",1996,"251_265",119,3,0.088650984515,-0.00465780206215,6.24330531,0.161323405988,546.88680425,0.63089170625,11.0605812564815,6.20404024198696,0.0548256100995504
"2169","US-Ho1",1997,"251_265",110,9,0.147568359,-0.00298153577884,3.1117925325,0.161323405988,546.88680425,0.63089170625,12.0659022857198,8.33222645741172,0.349755580615509
"2170","US-Ho1",1998,"251_265",185,0,0.11240183021,-0.002930874391875,3.31925731,0.161323405988,546.88680425,0.63089170625,11.2015514549603,5.87305605870779,0
"2171","US-Ho1",1999,"251_265",100,0,0.0982469668225,-0.00755233385,6.45921225,0.161323405988,546.88680425,0.63089170625,12.2631621093474,4.8592978176801,-0.189481176136901
"2172","US-Ho1",2000,"251_265",155,0,0.0820956508,-0.001456137779,3.57977375,0.161323405988,546.88680425,0.63089170625,11.609390029547,5.4459878137323,-0.0754959650576256
"2173","US-Ho1",2001,"251_265",159,0,0.14624292085,-0.0012110168616765,1.525866855,0.161323405988,546.88680425,0.63089170625,11.6612372939705,5.93358643162289,0.010253703083287
"2174","US-Ho1",2002,"251_265",168,0,0.12597172155,-0.00293732143345,2.6516121015,0.161323405988,546.88680425,0.63089170625,12.603966807716,5.68796779356735,-0.0320220913387464
"2175","US-Ho1",2003,"251_265",121,0,0.06563766965,-0.0024825916098965,6.0659119,0.161323405988,546.88680425,0.63089170625,12.1698588391755,6.18152940307647,0.0511905954264234
"2176","US-Ho1",2004,"251_265",164,0,0.09949720955,-0.002742904651289,3.47977645,0.161323405988,546.88680425,0.63089170625,11.0949012338404,5.4936123668436,-0.0667890921936344
"2177","US-Ho1",2006,"251_265",119,3,0.12667635655,-0.001903572983465,2.3020719075,0.161323405988,546.88680425,0.63089170625,11.4004388069775,5.84482769821983,-0.00481800565346639
"2178","US-Ho1",2007,"251_265",121,0,0.1260048454,-0.002912935412545,2.602732573,0.161323405988,546.88680425,0.63089170625,11.3575217457672,5.576808942723,-0.0517583829050515
"2179","US-Ho1",2008,"251_265",123,0,0.07450506111405,-0.003438712879865,4.4162349485,0.161323405988,546.88680425,0.63089170625,10.316146532446,4.53318856166214,-0.258949553015455
"2180","US-Ho1",2010,"251_265",136,0,0.109166706245,-0.00296064252985,3.284568261,0.161323405988,546.88680425,0.63089170625,10.7036499933697,5.54719348767722,-0.0570829996877912
"2181","US-Ho1",2013,"251_265",164,0,0.09208324035,-0.001632497750535,2.6554792885,0.161323405988,546.88680425,0.63089170625,11.1576642547123,4.63340794627476,-0.237082466800538
"2182","US-Ho1",2014,"251_265",137,0,0.0585678592495,-0.00187104672116,4.2023823,0.161323405988,546.88680425,0.63089170625,9.81212677767857,4.51961252127012,-0.26194885686516
"2183","US-Ho1",2015,"251_265",141,0,0.120583366905,-0.002453825553,2.676293625,0.161323405988,546.88680425,0.63089170625,13.3269661379078,5.58839482123997,-0.0496830275563528
"2184","US-Ho1",2016,"251_265",117,0,0.067740864078,-0.00378475904905,6.307649945,0.161323405988,546.88680425,0.63089170625,12.8794865306548,5.54911859316536,-0.0567360185478532
"2185","US-Ho1",2017,"251_265",130,0,0.064438694265,-0.0013014510559105,5.92735119,0.161323405988,546.88680425,0.63089170625,12.9337181851005,7.03242321785772,0.180156221484428
"2186","US-Ho1",2018,"251_265",154,3,0.05843484124865,-0.004230945591,7.59248606,0.161323405988,546.88680425,0.63089170625,11.5834012870866,5.67096921556297,-0.0350150810313782
"2187","US-Ho1",2019,"251_265",170,0,0.052187318012,-0.0012506288493475,4.273341135,0.161323405988,546.88680425,0.63089170625,10.6676000465939,4.59743337135305,-0.244876936625382
"2188","US-Ho1",2020,"251_265",177,0,0.08471437147,-0.00248760020969,3.32931693,0.161323405988,546.88680425,0.63089170625,10.5357327648569,4.59562182202801,-0.245271049205014
"2189","US-Ho1",2021,"251_265",129,0,0.127904556225,-0.0041273825179,2.453411909,0.161323405988,546.88680425,0.63089170625,12.031080029332,4.45051008016729,-0.277356407286024
"2190","US-Ho1",2022,"251_265",141,3,0.132919235705,-0.0059332432073,3.43275759,0.161323405988,546.88680425,0.63089170625,11.1152280624208,5.19028798100146,-0.123585938344664
"2191","US-Ho1",2023,"251_265",159,0,0.13521953835,-0.00146904598281,1.297645748,0.161323405988,546.88680425,0.63089170625,12.4164407645007,4.47698562828786,-0.271425152519371
"2192","US-Ho1",1996,"265_279",179,0,0.130485907685,-0.007045656905,2.764717405,0.16862625413,9.4209195316775,0.7799100287125,8.43314689576169,4.63414723117545,-0.172616480088389
"2193","US-Ho1",1997,"265_279",127,6,0.09501729791,-0.00316571558465,2.164175726,0.16862625413,9.4209195316775,0.7799100287125,9.70873514145723,3.87564879592321,-0.351355597538782
"2194","US-Ho1",1998,"265_279",146,0,0.14304161805,-0.0046349738542,2.192797375,0.16862625413,9.4209195316775,0.7799100287125,9.28590028061067,5.50726801709339,0
"2195","US-Ho1",1999,"265_279",173,0,0.0797723229,-0.00365842203885,3.907751665,0.16862625413,9.4209195316775,0.7799100287125,9.33345900275573,5.31213895438055,-0.0360741071223616
"2196","US-Ho1",2000,"265_279",186,0,0.081693478545,-0.00294297339912,2.887413475,0.16862625413,9.4209195316775,0.7799100287125,8.78995073190586,4.4339295709747,-0.216782450324829
"2197","US-Ho1",2001,"265_279",123,3,0.1020250859415,-0.0041987356978295,3.984195925,0.16862625413,9.4209195316775,0.7799100287125,10.7180373433587,6.19623732450174,0.117873547143008
"2198","US-Ho1",2002,"265_279",161,0,0.115289998185,-0.00388287999124,2.7553432915,0.16862625413,9.4209195316775,0.7799100287125,10.3530392138889,5.38691212460261,-0.0220963464622494
"2199","US-Ho1",2003,"265_279",115,0,0.1222374289855,-0.003669824105105,1.8182728005,0.16862625413,9.4209195316775,0.7799100287125,9.60789253405534,4.12554887487798,-0.288869606023691
"2200","US-Ho1",2004,"265_279",130,0,0.08414856119,-0.0022751725640485,2.5372736765,0.16862625413,9.4209195316775,0.7799100287125,10.1116148304067,4.31813656890593,-0.243244718127399
"2201","US-Ho1",2006,"265_279",135,0,0.14577225475,-0.0044851981862,1.531971503,0.16862625413,9.4209195316775,0.7799100287125,9.07635264888668,4.29466706323781,-0.248694642393824
"2202","US-Ho1",2007,"265_279",128,0,0.098703797125,-0.00186010520062,1.760600954,0.16862625413,9.4209195316775,0.7799100287125,11.7969587520282,3.74370439177288,-0.385993077225688
"2203","US-Ho1",2008,"265_279",150,0,0.080676715655,-0.002163895465975,3.331407665,0.16862625413,9.4209195316775,0.7799100287125,9.23313411849096,5.39698068874502,-0.0202290120511249
"2204","US-Ho1",2010,"265_279",135,0,0.0716018842155,-0.00396412844105,5.576389825,0.16862625413,9.4209195316775,0.7799100287125,10.6093661172343,6.48480780859822,0.163393503494775
"2205","US-Ho1",2013,"265_279",200,0,0.0462391734865,-0.00215517842094,3.25957162,0.16862625413,9.4209195316775,0.7799100287125,10.2058808441799,3.73550768277096,-0.388184942411974
"2206","US-Ho1",2014,"265_279",146,0,0.06694602041,-0.0039612842588,4.32056575,0.16862625413,9.4209195316775,0.7799100287125,10.2729654095348,4.88549573314531,-0.119797916504298
"2207","US-Ho1",2015,"265_279",161,0,0.0325301143467,-0.0012429575644055,4.93269834,0.16862625413,9.4209195316775,0.7799100287125,9.18480112035935,5.21907324321956,-0.0537488310156286
"2208","US-Ho1",2016,"265_279",131,0,0.115248157072,-0.003221883228775,2.255300464,0.16862625413,9.4209195316775,0.7799100287125,9.53610383678902,4.79754590499435,-0.137964160157005
"2209","US-Ho1",2017,"265_279",134,0,0.029128609276985,-0.0010697508954395,5.18496254,0.16862625413,9.4209195316775,0.7799100287125,11.644423591584,5.3482998439653,-0.0292899533065635
"2210","US-Ho1",2018,"265_279",123,0,0.0551519254135,-0.005574171213,6.676279365,0.16862625413,9.4209195316775,0.7799100287125,8.9013639980765,5.61564442417058,0.019487672399563
"2211","US-Ho1",2019,"265_279",163,0,0.097103222755,-0.0029819119204,2.532598105,0.16862625413,9.4209195316775,0.7799100287125,9.09855771443453,4.5965124121155,-0.18077083287643
"2212","US-Ho1",2020,"265_279",141,0,0.0851088501365,-0.0061507046965,4.20123893,0.16862625413,9.4209195316775,0.7799100287125,10.390429835334,4.63475853285454,-0.172484576345804
"2213","US-Ho1",2021,"265_279",208,0,0.053241588129,-0.0022702798452,3.83721333,0.16862625413,9.4209195316775,0.7799100287125,10.4364055830888,4.56676436432354,-0.187263739950422
"2214","US-Ho1",2022,"265_279",163,0,0.0659117822495,-0.00194453382221,2.6786721125,0.16862625413,9.4209195316775,0.7799100287125,9.4298884063437,3.90000207323234,-0.345091592801545
"2215","US-Ho1",2023,"265_279",125,0,0.1063172214055,-0.00577242200595,4.0410423,0.16862625413,9.4209195316775,0.7799100287125,10.8664766807044,5.55260300877685,0.00819815086263538
"2216","US-Ho1",1996,"279_293",126,0,0.0747865531715,-0.00530168610415,2.807630095,0.259643518425,992.073386,0.56209116325,6.07461041091821,2.44205390488978,-0.407038015356593
"2217","US-Ho1",1997,"279_293",169,0,0.069299610935,-0.00221212147297,3.3024112,0.259643518425,992.073386,0.56209116325,8.13118469582782,3.2228103212811,-0.129623715378191
"2218","US-Ho1",1998,"279_293",229,0,0.1407792565,-0.00302540246953,2.054402005,0.259643518425,992.073386,0.56209116325,7.86409756661706,3.66884707744263,0
"2219","US-Ho1",1999,"279_293",179,0,0.1346470492,-0.0020592948664355,1.7216547405,0.259643518425,992.073386,0.56209116325,6.90833167848876,3.23463595023177,-0.1259610779598
"2220","US-Ho1",2000,"279_293",111,0,0.11795428415,-0.0038261207825,2.78650685,0.259643518425,992.073386,0.56209116325,7.54772585570988,3.71100380181925,0.0114249416750058
"2221","US-Ho1",2001,"279_293",134,0,0.12998687128,-0.007572186281,3.87764775,0.259643518425,992.073386,0.56209116325,8.22250497279541,4.27857891404839,0.153743460155868
"2222","US-Ho1",2002,"279_293",106,0,0.1310514758,-0.00271032865189,2.3513361515,0.259643518425,992.073386,0.56209116325,6.60355614756944,3.85431693775279,0.0493163377892339
"2223","US-Ho1",2003,"279_293",135,0,0.078025720092,-0.0054244077118,3.367744455,0.259643518425,992.073386,0.56209116325,7.62856606149691,2.88685000846215,-0.239711519662495
"2224","US-Ho1",2004,"279_293",174,0,0.0595205345403,-0.0038977554215,5.29552988,0.259643518425,992.073386,0.56209116325,8.0246886953869,4.07657413031589,0.105379496874345
"2225","US-Ho1",2006,"279_293",159,0,0.04286119168155,-0.002269808546775,3.769743684,0.259643518425,992.073386,0.56209116325,8.06708609302249,2.92455296923438,-0.226735826902929
"2226","US-Ho1",2007,"279_293",158,0,0.1101971297,-0.0015820143042,2.0969564705,0.259643518425,992.073386,0.56209116325,7.98803623409943,3.1829659016198,-0.14206402928813
"2227","US-Ho1",2008,"279_293",133,0,0.063655352956,-0.0034536152662,3.41256674,0.259643518425,992.073386,0.56209116325,7.67767252635582,2.93469065814809,-0.223275414715104
"2228","US-Ho1",2010,"279_293",187,0,0.0935071235545,-0.00555023880805,3.14325376,0.259643518425,992.073386,0.56209116325,7.39635137700066,3.00974515989346,-0.198022054186592
"2229","US-Ho1",2013,"279_293",110,0,0.069419757437,-0.0054633411773,6.07923743,0.259643518425,992.073386,0.56209116325,8.94254455675706,4.50301480391717,0.204869664005774
"2230","US-Ho1",2014,"279_293",129,6,0.09355174687,-0.00729288223,5.747208605,0.259643518425,992.073386,0.56209116325,8.94846113719136,4.58438355975074,0.222778184629176
"2231","US-Ho1",2015,"279_293",195,0,0.1060413166,-0.0023199217899955,2.081674692,0.259643518425,992.073386,0.56209116325,7.05351226755401,2.96279170861568,-0.213745496218961
"2232","US-Ho1",2016,"279_293",157,0,0.07016422725,-0.0017823318933605,2.995844695,0.259643518425,992.073386,0.56209116325,8.67010914782297,3.0736313143328,-0.177017763734285
"2233","US-Ho1",2017,"279_293",157,0,0.077387436205,-0.00147161133178,3.434744925,0.259643518425,992.073386,0.56209116325,9.61562553536155,3.71686195694846,0.0130022874521276
"2234","US-Ho1",2018,"279_293",220,0,0.1058687822,-0.00095168173656514,2.252277605,0.259643518425,992.073386,0.56209116325,7.17910298673942,3.43403157629264,-0.0661425072499416
"2235","US-Ho1",2019,"279_293",194,0,0.042736122433,-0.004294220207,5.988085615,0.259643518425,992.073386,0.56209116325,8.01296785722002,3.91186132825762,0.064135838881462
"2236","US-Ho1",2020,"279_293",175,0,0.0760288243294,-0.0048280189812,3.37441201,0.259643518425,992.073386,0.56209116325,8.09041635348876,2.93974207813061,-0.221555615900702
"2237","US-Ho1",2021,"279_293",124,3,0.0750582382375,-0.00608043152535,4.98942973,0.259643518425,992.073386,0.56209116325,9.32480371150243,3.75752911112537,0.0238841252108876
"2238","US-Ho1",2022,"279_293",171,0,0.0682203137635,-0.00239858726087,3.21741177,0.259643518425,992.073386,0.56209116325,8.24422545039683,3.10339374183822,-0.167381196760867
"2239","US-Ho1",2023,"279_293",220,0,0.091950864311,-0.005171892749215,3.934000615,0.259643518425,992.073386,0.56209116325,8.90146741790675,3.68768940277146,0.00512261893441064
"2240","US-Ho2",1999,"94_108",124,3,0.02260377891445,-0.002514893013295,1.0941825125,0.267535767,8.52002133521,0.576098554525,3.82923645969466,1.04396590916267,-0.272639800744515
"2241","US-Ho2",2000,"94_108",118,3,0.08294425928,-0.00448487581619,1.4642172965,0.267535767,8.52002133521,0.576098554525,4.36457370036486,1.56660721033638,0.133245632865574
"2242","US-Ho2",2001,"94_108",109,9,0.012730196936075,-0.0059715398995,1.535740655,0.267535767,8.52002133521,0.576098554525,3.8409311758664,1.22926269255422,-0.109252082910674
"2243","US-Ho2",2002,"94_108",205,0,0.1277735979,-0.005185267503785,1.0219092705,0.267535767,8.52002133521,0.576098554525,4.94124466517817,1.41639612859786,0.0324490723698679
"2244","US-Ho2",2003,"94_108",125,0,0.1150544906,-0.003208094755645,1.2084912435,0.267535767,8.52002133521,0.576098554525,2.63245147700768,1.56599937394016,0.132857562172687
"2245","US-Ho2",2004,"94_108",132,0,0.10176200575,-0.001763312289575,1.09063498,0.267535767,8.52002133521,0.576098554525,2.88752101326449,1.41289765688326,0.029976035801108
"2246","US-Ho2",2005,"94_108",136,0,0.052733471533,-0.003323424178485,0.9785316395,0.267535767,8.52002133521,0.576098554525,3.79678728681778,1.0684638522746,-0.249444670754908
"2247","US-Ho2",2006,"94_108",140,0,0.09362545545,-0.0051166723559,1.757028895,0.267535767,8.52002133521,0.576098554525,3.72982726299934,1.86308788208377,0.306568627241515
"2248","US-Ho2",2007,"94_108",115,9,0.076278171845,-0.00193005590659,0.6069145244,0.267535767,8.52002133521,0.576098554525,1.62439476000264,0.877936932155919,-0.445847154797563
"2249","US-Ho2",2008,"94_108",138,0,0.0257582180689,-0.00630115879725,1.3485633795,0.267535767,8.52002133521,0.576098554525,2.9030498930311,1.16558842222868,-0.162440592649018
"2250","US-Ho2",2009,"94_108",149,0,0.0372143021465,-0.00125655636139,1.2740459075,0.267535767,8.52002133521,0.576098554525,3.00441962962743,1.25045461325626,-0.0921594598132346
"2251","US-Ho2",2010,"94_108",144,0,0.1392565077,-0.0029203768053,1.084310479,0.267535767,8.52002133521,0.576098554525,4.23740592576389,1.58411611823475,0.144359962058735
"2252","US-Ho2",2011,"94_108",110,0,0.08730543427,-0.004021458914405,1.35965027,0.267535767,8.52002133521,0.576098554525,2.77100960439484,1.52112425588887,0.103783067876916
"2253","US-Ho2",2012,"94_108",108,9,0.03963526393105,-0.00582063695005,1.1457294935,0.267535767,8.52002133521,0.576098554525,3.82084001123881,1.09779472138109,-0.222363266852156
