"YEAR","MONTH","DAY","DOY","HOUR","MINUTE","NEE","TA","TS","SWC"
2006,12,12,346,21,15,-0.3,5.4,4.3,45.5
2006,12,12,346,22,45,0.7,3.3,4.3,45.3
2006,12,12,346,23,15,0.4,2.7,4.3,45.3
2006,12,12,346,23,45,0.2,2.4,4.3,45.3
2006,12,13,347,0,15,-0.4,2.1,4.2,45.2
2006,12,13,347,1,15,6.6,0.6,4.1,45.2
2006,12,13,347,1,45,0.5,0.3,4,45.2
2006,12,13,347,2,15,0.4,0.2,3.9,45.2
2006,12,13,347,2,45,0.3,0.2,3.9,45.2
2006,12,13,347,3,15,0.1,0.2,3.8,45.2
2006,12,13,347,3,45,0.2,0.1,3.7,45.2
2006,12,13,347,4,15,0.1,0.1,3.7,45.2
2006,12,13,347,4,45,0.4,0.1,3.6,45.2
2006,12,13,347,5,15,0.3,0.1,3.5,45.2
2006,12,13,347,5,45,0.2,0.1,3.5,45.2
2006,12,13,347,6,15,0.3,0,3.4,45.2
2006,12,13,347,6,45,0.1,0,3.4,45.2
2006,12,13,347,16,45,0.1,4.3,4.3,45.5
2006,12,13,347,17,15,-0.6,3,4.2,45.5
2006,12,13,347,18,45,0.3,2.3,3.9,45.5
2006,12,13,347,19,15,0.4,2.7,3.8,45.5
2006,12,13,347,19,45,0.3,3,3.7,45.5
2006,12,13,347,20,15,0.2,2.9,3.7,45.5
2006,12,13,347,20,45,0.3,2.7,3.6,45.5
2006,12,13,347,21,45,0.1,1.9,3.5,45.5
2006,12,14,348,0,45,4.5,0.5,3.1,45.5
2006,12,14,348,1,15,1.4,0.7,3,45.5
2006,12,14,348,1,45,-0.6,1.6,3,45.5
2006,12,14,348,2,15,1,1.5,3,45.5
2006,12,14,348,2,45,0.5,1.5,2.9,45.5
2006,12,14,348,3,15,0.4,1.5,2.9,45.6
2006,12,14,348,3,45,0.4,1.6,2.9,45.6
2006,12,14,348,4,15,0.5,2.1,2.9,45.5
2006,12,14,348,4,45,0.3,2.5,2.9,45.6
2006,12,14,348,5,15,0.2,2.7,2.9,45.6
2006,12,14,348,5,45,0.3,2.7,2.9,45.6
2006,12,14,348,6,15,-0.1,3,2.9,45.6
2006,12,14,348,6,45,0.2,3.6,2.9,45.6
2006,12,14,348,16,45,0.4,8.4,5,45.7
2006,12,14,348,17,15,0.2,8.3,5,45.7
2006,12,14,348,17,45,0.6,8.5,5,45.7
2006,12,14,348,18,15,0.4,8.4,5,45.7
2006,12,14,348,18,45,-0.3,8.4,5,45.7
2006,12,14,348,19,15,0.3,8.2,5,45.7
2006,12,14,348,19,45,0.6,8.4,5,45.7
2006,12,14,348,20,15,0.6,8.3,5,45.7
2006,12,14,348,20,45,0.5,7.8,5,45.7
2006,12,14,348,21,15,0.3,7.4,4.9,45.7
2006,12,14,348,21,45,0.2,7,4.9,45.7
2006,12,14,348,22,15,0.2,6.5,4.9,45.8
2006,12,14,348,22,45,0.3,6.1,4.8,45.7
2006,12,14,348,23,15,0.1,5.8,4.8,45.8
2006,12,14,348,23,45,0.1,5.5,4.8,45.7
2006,12,15,349,0,15,0.4,5.6,4.7,45.8
2006,12,15,349,0,45,0.3,5.6,4.7,45.7
2006,12,15,349,1,15,0.1,5.4,4.6,45.8
2006,12,15,349,1,45,0.2,5,4.6,45.7
2006,12,15,349,2,15,0.1,4.5,4.5,45.8
2006,12,15,349,2,45,0.5,4.6,4.5,45.8
2006,12,15,349,3,15,0.1,4.3,4.4,45.8
2006,12,15,349,3,45,0.4,3.6,4.4,45.8
2006,12,15,349,4,15,0.4,3.1,4.3,45.8
2006,12,15,349,4,45,0.7,3.1,4.2,45.8
2006,12,15,349,5,15,0.3,3.3,4.2,45.8
2006,12,15,349,5,45,1,3.5,4.2,45.8
2006,12,15,349,6,15,0.7,3.5,4.2,45.8
2006,12,15,349,6,45,0.3,3.5,4.3,45.8
2006,12,15,349,16,45,0.1,2.4,5.3,46
2006,12,15,349,17,15,0.5,1.9,5.2,46
2006,12,15,349,22,45,5.3,-1.6,3.6,46
2006,12,15,349,23,15,2,-1,3.5,46
2006,12,15,349,23,45,1.7,-0.4,3.5,46
2006,12,16,350,0,15,0.9,-0.3,3.4,46
2006,12,16,350,0,45,0.4,-0.2,3.4,46
2006,12,16,350,1,15,0.3,-0.6,3.3,46
2006,12,16,350,1,45,0.3,-0.3,3.3,46
2006,12,16,350,2,15,1.1,0.2,3.2,46
2006,12,16,350,2,45,0.1,0.6,3.2,46
2006,12,16,350,3,15,0.5,0.7,3.2,46
2006,12,16,350,3,45,0.1,0.7,3.2,46
2006,12,16,350,4,15,0.4,0.9,3.2,46
2006,12,16,350,4,45,0.5,1.1,3.1,46
2006,12,16,350,5,15,0,1.1,3.1,46
2006,12,16,350,5,45,0.1,1.3,3.1,46
2006,12,16,350,6,15,0.4,1.6,3.1,46
2006,12,16,350,6,45,-0.4,1.7,3.1,46
2006,12,16,350,16,45,1.4,10.5,5.6,46.1
2006,12,16,350,17,15,1.5,10.8,5.7,46.1
2006,12,16,350,17,45,1.1,10.8,5.8,46.1
2006,12,16,350,18,15,0.9,10.7,6,46.1
2006,12,16,350,18,45,0.8,10.8,6.1,46.1
2006,12,16,350,19,15,0.7,11,6.2,46.1
2006,12,16,350,19,45,0.8,11.3,6.3,46.1
2006,12,16,350,20,15,0.7,11.4,6.4,46.1
2006,12,16,350,20,45,0.7,11.5,6.5,46.1
2006,12,16,350,21,15,0.8,11.6,6.6,46.1
2006,12,16,350,21,45,0.8,11.7,6.7,46.1
2006,12,16,350,22,15,0.8,11.7,6.8,46.1
2006,12,16,350,22,45,0.8,11.8,6.8,46.1
2006,12,16,350,23,15,1.5,11.9,6.9,46.1
2006,12,16,350,23,45,1.8,11.8,7,46.1
2006,12,17,351,0,15,1.1,11.7,7,46.1
2006,12,17,351,0,45,0.4,11.6,7.1,46.1
2006,12,17,351,1,15,1.5,11.3,7.2,46.1
2006,12,17,351,1,45,1.8,11.1,7.2,46.1
2006,12,17,351,2,15,2.1,10.5,7.3,46.2
2006,12,17,351,2,45,1.2,9.7,7.3,46.2
2006,12,17,351,3,15,1.2,9.2,7.3,46.2
2006,12,17,351,3,45,1.5,8.6,7.3,46.2
2006,12,17,351,4,15,0.8,7.8,7.3,46.1
2006,12,17,351,4,45,1.4,7.3,7.3,46.2
2006,12,17,351,5,15,0.7,6.8,7.2,46.2
2006,12,17,351,5,45,0.7,6.5,7.2,46.2
2006,12,17,351,6,15,0.7,6.4,7.1,46.1
2006,12,17,351,6,45,0.7,6.1,7,46.2
2006,12,17,351,16,45,0.3,6.7,7.5,46.2
2006,12,17,351,19,15,0.8,6.3,7.2,46.2
2006,12,17,351,19,45,0.6,6.2,7.2,46.2
2006,12,17,351,20,15,1.5,6,7.1,46.2
2006,12,17,351,21,15,0.6,5.2,7,46.2
2006,12,17,351,21,45,1.1,5.1,7,46.2
2006,12,17,351,22,15,0.9,4.8,6.9,46.2
2006,12,17,351,22,45,2.1,4.2,6.8,46.2
2006,12,17,351,23,15,1,4.2,6.7,46.2
2006,12,17,351,23,45,-0.6,4.1,6.7,46.2
2006,12,18,352,0,15,0.9,4.1,6.6,46.2
2006,12,18,352,0,45,0.7,3.9,6.6,46.2
2006,12,18,352,1,15,0.7,3.7,6.5,46.2
2006,12,18,352,1,45,0.6,3.4,6.4,46.2
2006,12,18,352,2,15,1.1,3.2,6.4,46.2
2006,12,18,352,2,45,1.3,2.7,6.3,46.2
2006,12,18,352,3,15,0.8,2.3,6.2,46.2
2006,12,18,352,3,45,0.4,2.1,6.1,46.2
2006,12,18,352,4,15,0.7,1.7,6.1,46.2
2006,12,18,352,4,45,0.6,1.3,6,46.2
2006,12,18,352,5,15,0.3,0.3,5.9,46.2
2006,12,18,352,5,45,0.4,0,5.7,46.2
2006,12,18,352,6,15,0.5,-1,5.6,46.2
2006,12,18,352,16,45,0.1,0.7,5.3,46.2
2006,12,18,352,18,15,0.4,-0.3,4.9,46.2
2006,12,18,352,19,45,0.4,0,4.6,46.2
2006,12,18,352,20,15,0.7,0,4.5,46.2
2006,12,19,353,0,15,2,-3.1,3.7,46.2
2006,12,19,353,3,45,0.3,-4.8,3,46.2
2006,12,19,353,18,45,2.2,-0.5,2.6,46.2
2006,12,19,353,21,45,0.1,-2.1,2.4,46.2
2006,12,19,353,23,15,0,-3.3,2.3,46.2
2006,12,22,356,16,45,1,5.7,7.7,45.3
2006,12,22,356,17,15,1,5.4,7.6,45.3
2006,12,22,356,17,45,0.4,5.1,7.5,45.3
2006,12,22,356,18,15,0.8,5,7.4,45.4
2006,12,22,356,18,45,0.6,5,7.3,45.4
2006,12,22,356,19,15,0.5,4.8,7.2,45.4
2006,12,22,356,19,45,-0.5,4.9,7.1,45.4
2006,12,22,356,20,15,0.1,4.9,7,45.4
2006,12,22,356,20,45,0.5,4.9,7,45.4
2006,12,22,356,21,15,0.7,4.7,6.9,45.4
2006,12,22,356,21,45,0.5,4.7,6.8,45.4
2006,12,22,356,22,15,0.6,4.6,6.8,45.4
2006,12,22,356,22,45,0.6,4.4,6.7,45.4
2006,12,22,356,23,15,0.8,4.3,6.6,45.5
2006,12,22,356,23,45,1,4.2,6.6,45.4
2006,12,23,357,0,15,0.9,4,6.5,45.4
2006,12,23,357,0,45,0.7,3.8,6.5,45.4
2006,12,23,357,1,15,0.3,3.7,6.4,45.4
2006,12,23,357,1,45,1.1,3.4,6.3,45.3
2006,12,23,357,2,15,1.6,3.3,6.3,45.3
2006,12,23,357,2,45,0.1,3.2,6.2,45.2
2006,12,23,357,3,15,1.5,2.9,6.1,45.2
2006,12,23,357,3,45,1,2.8,6,45.2
2006,12,23,357,4,15,0.7,2.7,5.9,45.2
2006,12,23,357,4,45,0.7,2.6,5.9,45.3
2006,12,23,357,5,15,0.8,2.4,5.8,45.3
2006,12,23,357,5,45,0.6,2.3,5.8,45.3
2006,12,23,357,6,15,0.6,2.3,5.7,45.4
2006,12,23,357,6,45,1.1,2.2,5.6,45.4
2006,12,23,357,16,45,0.5,3,5.3,45.6
2006,12,23,357,17,15,0.5,3.1,5.2,45.6
2006,12,23,357,17,45,0.2,3.2,5.1,45.6
2006,12,23,357,18,15,0.4,3,5.1,45.6
2006,12,23,357,18,45,0.5,2.8,5,45.6
2006,12,23,357,19,15,0.8,2.8,5,45.6
2006,12,23,357,19,45,0.6,2.9,5,45.6
2006,12,23,357,20,15,0.7,2.9,5,45.6
2006,12,23,357,20,45,1.2,2.8,5,45.7
2006,12,23,357,21,15,0.5,2.7,5,45.7
2006,12,23,357,21,45,0.5,2.5,5,45.7
2006,12,23,357,22,15,1,2.1,5,45.7
2006,12,23,357,22,45,0.7,1.4,4.9,45.7
2006,12,23,357,23,15,0.7,0.8,4.9,45.7
2006,12,23,357,23,45,0.2,0.5,4.8,45.7
2006,12,24,358,0,15,0.7,0.2,4.7,45.7
2006,12,24,358,0,45,0.2,-0.5,4.7,45.7
2006,12,24,358,4,45,1,-3,3.6,45.7
2006,12,24,358,5,15,-0.3,-2.8,3.6,45.7
2006,12,24,358,5,45,2.7,-2.9,3.5,45.7
2006,12,24,358,6,15,-0.3,-2.4,3.4,45.7
2006,12,24,358,6,45,-0.3,-2.2,3.3,45.8
2006,12,24,358,16,45,0.3,1.5,4.3,45.9
2006,12,24,358,19,45,0.1,0.6,3.7,45.9
2006,12,24,358,20,15,0.8,1.1,3.6,45.9
2006,12,24,358,20,45,0.5,1.3,3.6,45.9
2006,12,24,358,21,15,1,1.4,3.6,45.9
2006,12,24,358,21,45,0.3,1.4,3.5,45.9
2006,12,24,358,22,15,1.5,1.5,3.5,45.9
2006,12,24,358,22,45,0.5,1.2,3.5,45.9
2006,12,24,358,23,15,0.2,1.2,3.5,45.9
2006,12,24,358,23,45,0,1.6,3.5,45.9
2006,12,25,359,0,15,0.2,1.5,3.5,45.9
2006,12,25,359,0,45,0.7,1.4,3.5,45.9
2006,12,25,359,1,15,-0.7,1.2,3.6,45.9
2006,12,25,359,1,45,0.5,1.2,3.5,45.9
2006,12,25,359,4,15,2.3,-1.7,3.4,45.9
2006,12,25,359,16,45,0.7,2.1,4.2,46
2006,12,25,359,17,15,0.5,1.9,4.1,46
2006,12,25,359,17,45,0.8,1.6,4.1,46
2006,12,25,359,18,15,0.4,1.4,4.1,46
2006,12,25,359,18,45,0.3,0.8,4,46
2006,12,25,359,19,15,0.2,0.5,4,46
2006,12,25,359,19,45,0.6,0.3,4,46
2006,12,25,359,20,15,0.1,0.2,3.9,46
2006,12,25,359,20,45,0.2,0.3,3.9,46
2006,12,25,359,21,15,0.3,0.3,3.8,46
2006,12,25,359,21,45,0.6,0.2,3.8,46
2006,12,25,359,22,15,0.9,0.2,3.7,46
2006,12,25,359,22,45,0.5,0.2,3.7,46
2006,12,25,359,23,15,0.4,0.2,3.6,46
2006,12,25,359,23,45,0.8,0.2,3.6,46
2006,12,26,360,0,15,0.2,0.2,3.6,46
2006,12,26,360,0,45,0.6,0.1,3.5,46
2006,12,26,360,1,15,0.5,0,3.5,46
2006,12,26,360,1,45,0.4,0,3.5,46
2006,12,26,360,2,15,0.5,-0.1,3.5,46
2006,12,26,360,2,45,0.5,-0.2,3.4,46
2006,12,26,360,3,15,0.5,-0.2,3.4,46
2006,12,26,360,3,45,0.8,-0.3,3.4,46
2006,12,26,360,4,15,0.6,-0.3,3.3,46
2006,12,26,360,4,45,0.6,-0.4,3.3,46
2006,12,26,360,5,15,0.5,-0.5,3.3,46
2006,12,26,360,5,45,0.8,-0.5,3.2,46
2006,12,26,360,6,15,0.6,-0.7,3.2,46
2006,12,26,360,6,45,0.5,-0.9,3.2,46
2006,12,26,360,16,45,0.4,-0.9,3.5,46.1
2006,12,26,360,17,15,0.4,-0.9,3.4,46.1
2006,12,26,360,17,45,0.5,-1.3,3.3,46.1
2006,12,26,360,18,15,0.4,-1.5,3.2,46.1
2006,12,26,360,18,45,0.2,-1.2,3.1,46.1
2006,12,26,360,19,15,0.2,-1.5,3.1,46.1
2006,12,26,360,19,45,0.2,-2.2,3,46.1
2006,12,26,360,20,15,0,-2.9,2.9,46.1
2006,12,26,360,20,45,0.5,-2.5,2.8,46.1
2006,12,26,360,21,15,0.3,-2.2,2.8,46.1
2006,12,26,360,21,45,0.1,-2.5,2.7,46.1
2006,12,26,360,22,15,0.3,-3,2.7,46.1
2006,12,27,361,0,15,0.2,-3.3,2.5,46.2
2006,12,27,361,0,45,0.6,-2.7,2.5,46.2
2006,12,27,361,1,15,0.2,-2.5,2.4,46.2
2006,12,27,361,1,45,0.3,-2.4,2.4,46.2
2006,12,27,361,2,15,0.2,-2.4,2.4,46.2
2006,12,27,361,2,45,0.2,-2.3,2.4,46.2
2006,12,27,361,3,15,0.3,-2.2,2.3,46.2
2006,12,27,361,3,45,0.3,-2.2,2.3,46.2
2006,12,27,361,4,15,0.1,-2.3,2.3,46.2
2006,12,27,361,4,45,0.1,-2.5,2.3,46.2
2006,12,27,361,16,45,0.2,2.2,3,46.2
2006,12,27,361,17,15,0.3,2.2,3,46.2
2006,12,27,361,17,45,0.1,2.2,3,46.2
2006,12,27,361,18,15,0.1,2.3,3,46.2
2006,12,27,361,18,45,0.4,2.3,3,46.2
2006,12,27,361,19,15,0.2,2.3,3,46.2
2006,12,27,361,20,15,0.3,2.9,3.1,46.2
2006,12,27,361,20,45,0.4,2.9,3.1,46.2
2006,12,27,361,21,15,0.1,3,3.1,46.2
2006,12,27,361,21,45,0.2,2.9,3.2,46.2
2006,12,27,361,22,15,0.2,2.8,3.2,46.2
2006,12,27,361,22,45,0,2.7,3.2,46.2
2006,12,27,361,23,15,0.2,3,3.2,46.2
2006,12,27,361,23,45,0,3.1,3.2,46.2
2006,12,28,362,0,15,0,2.9,3.2,46.2
2006,12,28,362,0,45,0.2,2.6,3.2,46.2
2006,12,28,362,1,15,0.2,2.2,3.2,46.2
2006,12,28,362,1,45,0.2,2.4,3.2,46.2
2006,12,28,362,2,15,0.2,2.4,3.2,46.2
2006,12,28,362,2,45,0.3,2.4,3.2,46.2
2006,12,28,362,3,15,0.2,2.3,3.3,46.2
2006,12,28,362,3,45,1.3,2.1,3.3,46.2
2006,12,28,362,4,15,0.3,1.9,3.3,46.2
2006,12,28,362,4,45,0.5,1.9,3.3,46.2
2006,12,28,362,5,15,0.7,1.9,3.3,46.2
2006,12,28,362,5,45,0.1,2,3.3,46.2
2006,12,28,362,6,15,0,1.9,3.3,46.2
2006,12,28,362,6,45,0.4,1.9,3.3,46.2
2006,12,28,362,20,45,1.3,3.9,4.3,46.2
2006,12,28,362,21,45,0.2,4.1,4.3,46.2
2006,12,28,362,22,15,1,4.1,4.3,46.2
2006,12,28,362,22,45,0.5,4.4,4.3,46.2
2006,12,28,362,23,15,-0.1,4.7,4.3,46.2
2006,12,28,362,23,45,1.7,4.8,4.3,46.2
2006,12,29,363,0,15,1.3,4.6,4.3,46.2
2006,12,29,363,1,45,0.6,5,4.4,46.2
2006,12,29,363,2,45,1,4.9,4.5,46.2
2006,12,29,363,3,15,0.2,5,4.5,46.2
2006,12,29,363,4,15,1,4.8,4.6,46.2
2006,12,29,363,4,45,-0.1,4.8,4.6,46.2
2006,12,29,363,5,15,0.9,5,4.6,46.2
2006,12,29,363,5,45,-0.1,5.3,4.7,46.2
2006,12,29,363,6,15,-0.1,5.4,4.7,46.2
2006,12,29,363,23,15,2.8,7.2,5.9,46.2
2006,12,30,364,3,15,2.3,8.2,5.8,46.2
2006,12,30,364,3,45,0.7,8.2,5.8,46.2
2006,12,30,364,4,15,1.5,8.3,5.9,46.2
2006,12,30,364,4,45,1.1,8.1,5.9,46.2
2006,12,30,364,17,15,1.3,8.6,7.6,46.2
2006,12,30,364,17,45,1,8,7.6,46.2
2006,12,30,364,18,15,0.6,7.9,7.5,46.2
2006,12,30,364,18,45,0.9,7.9,7.5,46.2
2006,12,30,364,19,15,0.9,7.5,7.4,46.2
2006,12,30,364,19,45,0.5,7.8,7.3,46.2
2006,12,30,364,20,15,1.4,8.3,7.3,46.2
2006,12,30,364,20,45,1.4,8.2,7.2,46.2
2006,12,30,364,21,15,1.3,7.8,7.2,46.2
2006,12,30,364,21,45,1.4,7.1,7.2,46.2
2006,12,30,364,22,15,0.9,7.3,7.2,46.2
2006,12,30,364,22,45,1.7,7.4,7.1,46.2
2006,12,30,364,23,15,2.4,7.2,7.1,46.2
2006,12,30,364,23,45,1.3,7.2,7,46.2
2006,12,31,365,0,15,0.6,7.7,6.9,46.2
2006,12,31,365,0,45,0.7,7.7,6.9,46.2
2006,12,31,365,1,15,1.4,7.9,6.9,46.2
2006,12,31,365,1,45,2.2,8.2,6.9,46.2
2006,12,31,365,2,15,1.9,8.6,6.9,46.2
2006,12,31,365,2,45,0.9,8.9,6.9,46.2
2006,12,31,365,3,15,2.2,9.2,6.9,46.2
2006,12,31,365,3,45,0.9,8.9,6.9,46.2
2006,12,31,365,4,15,0.1,8.7,7,46.2
2006,12,31,365,4,45,2.4,8.2,7,46.2
2006,12,31,365,17,15,0.9,10.1,8.5,45.2
2006,12,31,365,17,45,0.7,9.5,8.5,45.2
2006,12,31,365,18,15,0.8,9.3,8.4,45.2
2006,12,31,365,18,45,0.3,8.4,8.4,45.2
2006,12,31,365,19,15,0.7,7.9,8.3,45.2
2006,12,31,365,19,45,0.5,7.7,8.2,45.2
2006,12,31,365,20,15,0.7,7.3,8.1,45.3
2006,12,31,365,20,45,0.8,7.2,8,45.2
2006,12,31,365,21,15,0.7,7,7.9,45.3
2006,12,31,365,21,45,0,7.1,7.8,45.3
2006,12,31,365,22,15,0.3,6.9,7.8,45.3
2006,12,31,365,23,15,6.5,5.5,7.7,45.3
2006,12,31,365,23,45,0.5,5.4,7.6,45.3
2007,1,1,1,0,15,0.7,5.1,7.6,45.3
2007,1,1,1,0,45,0.9,4.3,7.4,45.3
2007,1,1,1,1,15,0.8,3.3,7.3,45.4
2007,1,1,1,1,45,0.6,2.2,7.2,45.4
2007,1,1,1,2,15,0.9,1.8,7.1,45.4
2007,1,1,1,2,45,0.6,1.3,6.9,45.4
2007,1,1,1,3,15,1,0.9,6.7,45.4
2007,1,1,1,3,45,0.7,0.7,6.6,45.4
2007,1,1,1,4,15,0.4,0.8,6.4,45.4
2007,1,1,1,4,45,0.8,1,6.3,45.4
2007,1,1,1,5,15,0.6,1.2,6.2,45.4
2007,1,1,1,5,45,1.9,1.2,6.1,45.4
2007,1,1,1,6,15,0.6,1.4,6.1,45.4
2007,1,1,1,6,45,0.7,1.7,6,45.4
2007,1,1,1,17,15,0.4,2.4,6,45.6
2007,1,1,1,17,45,0.4,1.7,5.9,45.6
2007,1,1,1,18,15,0.6,1.4,5.7,45.6
2007,1,1,1,18,45,0.4,1.2,5.6,45.6
2007,1,1,1,23,45,2.6,-2,4.1,45.6
2007,1,2,2,17,15,0,2.1,4,45.8
2007,1,2,2,17,45,-0.2,1.9,3.9,45.8
2007,1,2,2,18,15,0.2,1.4,3.9,45.8
2007,1,2,2,18,45,0.1,1.1,3.8,45.8
2007,1,2,2,19,15,0,0.7,3.8,45.8
2007,1,2,2,19,45,0.2,0.4,3.7,45.8
2007,1,2,2,20,15,0,0.4,3.6,45.8
2007,1,2,2,20,45,-0.2,0.3,3.5,45.8
2007,1,2,2,21,15,0.4,0,3.5,45.8
2007,1,2,2,21,45,0.3,0.1,3.4,45.8
2007,1,2,2,22,15,0.5,0.1,3.3,45.8
2007,1,2,2,22,45,0.3,0.4,3.3,45.8
2007,1,2,2,23,15,0.5,0.2,3.3,45.8
2007,1,2,2,23,45,0.2,-0.3,3.2,45.8
2007,1,3,3,0,15,0.6,-0.5,3.2,45.8
2007,1,3,3,0,45,0.4,-0.8,3.2,45.8
2007,1,3,3,1,15,1.3,-1,3.1,45.8
2007,1,3,3,1,45,0.3,-0.7,3.1,45.8
2007,1,3,3,2,15,0.2,-0.5,3,45.8
2007,1,3,3,2,45,0.1,-0.3,3,45.8
2007,1,3,3,3,15,0.2,-0.4,3,45.8
2007,1,3,3,3,45,-0.1,-0.4,3,45.8
2007,1,3,3,4,15,0,-0.5,2.9,45.8
2007,1,3,3,4,45,0.3,-0.9,2.9,45.8
2007,1,3,3,5,15,0.2,-0.9,2.9,45.8
2007,1,3,3,5,45,0.1,-1,2.8,45.8
2007,1,3,3,6,15,-0.1,-0.9,2.8,45.8
2007,1,3,3,6,45,0.2,-0.8,2.8,45.8
2007,1,3,3,17,15,-0.1,5,4.3,45.9
2007,1,3,3,17,45,0.1,4.9,4.2,45.9
2007,1,3,3,18,15,-0.2,4.6,4.2,45.9
2007,1,3,3,18,45,-0.7,4.1,4.2,45.9
2007,1,3,3,19,15,0.2,3.7,4.1,45.9
2007,1,3,3,19,45,0.1,3.4,4.1,45.9
2007,1,3,3,20,15,0.1,3.1,4,45.9
2007,1,3,3,20,45,-0.4,2.9,4,45.9
2007,1,3,3,21,15,-0.1,2.7,4,45.9
2007,1,3,3,21,45,0.1,2.5,3.9,45.9
2007,1,3,3,22,15,-0.1,2.5,3.9,45.9
2007,1,3,3,22,45,0.1,2.5,3.9,45.9
2007,1,3,3,23,15,0.1,2.5,3.8,45.9
2007,1,3,3,23,45,-0.2,2.5,3.8,45.9
2007,1,4,4,0,15,-0.2,2.4,3.8,45.9
2007,1,4,4,0,45,-0.2,2.6,3.8,45.9
2007,1,4,4,1,15,-0.1,2.6,3.7,45.9
2007,1,4,4,1,45,-0.1,2.5,3.7,45.9
2007,1,4,4,2,15,-0.1,2.5,3.7,45.9
2007,1,4,4,2,45,-0.1,2.3,3.7,45.9
2007,1,4,4,3,15,0.1,2.2,3.7,45.9
2007,1,4,4,3,45,-0.1,2.3,3.6,45.9
2007,1,4,4,4,15,0.2,2.5,3.6,45.9
2007,1,4,4,4,45,0,2.5,3.6,45.9
2007,1,4,4,5,15,0,2.7,3.6,45.9
2007,1,4,4,5,45,0,2.9,3.6,45.9
2007,1,4,4,6,15,0.1,2.8,3.6,45.9
2007,1,4,4,6,45,-0.2,2.8,3.6,45.9
2007,1,4,4,23,45,5.3,7.6,6.6,45.2
2007,1,5,5,0,15,9.6,7.7,6.6,45.2
2007,1,5,5,1,15,6.1,7.9,6.7,45.2
2007,1,5,5,2,15,0.3,8.2,6.8,45.2
2007,1,5,5,2,45,6.3,8.3,6.8,45.2
2007,1,5,5,3,15,6.9,8.4,6.9,45.2
2007,1,5,5,3,45,0.7,8.5,6.9,45.2
2007,1,5,5,4,15,1.1,8.7,6.9,45.2
2007,1,5,5,4,45,0.1,8.8,7,45.2
2007,1,5,5,5,15,1,8.5,7,45.2
2007,1,5,5,5,45,0.7,8.3,7,45.2
2007,1,5,5,6,15,0.5,8,7,45.2
2007,1,5,5,6,45,0.6,7.6,7,45.2
2007,1,5,5,17,45,1.1,8.3,7.8,45.4
2007,1,5,5,20,45,2.8,7.5,7.6,45.4
2007,1,5,5,21,15,1.9,7.5,7.5,45.4
2007,1,5,5,21,45,2.3,7.3,7.5,45.4
2007,1,5,5,22,15,0.4,7.1,7.5,45.4
2007,1,5,5,22,45,0.2,6.7,7.5,45.4
2007,1,6,6,3,45,1.1,2.8,6.9,45.4
2007,1,6,6,4,15,0.2,2.8,6.8,45.3
2007,1,6,6,4,45,1.2,2.8,6.7,45.3
2007,1,6,6,5,15,0.3,2.7,6.6,45.3
2007,1,6,6,5,45,-0.1,2.5,6.6,45.3
2007,1,6,6,6,15,1.3,2.5,6.5,45.3
2007,1,6,6,6,45,0.4,2.1,6.5,45.3
2007,1,7,7,17,15,0.5,3.5,4.8,45.6
2007,1,7,7,17,45,0.5,3.6,4.8,45.6
2007,1,7,7,18,15,0.2,3.5,4.8,45.6
2007,1,7,7,18,45,0.6,3.5,4.8,45.6
2007,1,7,7,21,45,0.5,0.8,4.1,45.3
2007,1,7,7,22,15,1,0.6,4,45.2
2007,1,7,7,22,45,0.5,0.5,4,45.2
2007,1,7,7,23,15,-0.3,0.3,3.9,45.2
2007,1,7,7,23,45,0.5,0.2,3.9,45.2
2007,1,8,8,0,15,0.4,0.2,3.9,45.2
2007,1,8,8,0,45,-0.2,0,3.8,45.2
2007,1,8,8,1,15,0.6,-0.1,3.8,45.2
2007,1,8,8,1,45,0.4,-0.4,3.7,45.2
2007,1,8,8,2,15,0.4,-0.6,3.7,45.2
2007,1,8,8,2,45,0.3,-0.9,3.6,45.2
2007,1,8,8,3,15,0.6,-1.6,3.5,45.2
2007,1,8,8,3,45,0.7,-2.1,3.4,45.2
2007,1,8,8,4,15,0.5,-2.6,3.4,45.2
2007,1,8,8,4,45,0.6,-3,3.3,45.2
2007,1,8,8,5,15,0.5,-3.3,3.2,45.2
2007,1,8,8,5,45,0.6,-3.5,3.1,45.2
2007,1,8,8,6,15,0.7,-3.7,3,45.2
2007,1,8,8,6,45,0.7,-3.9,2.9,45.2
2007,1,8,8,17,15,0.1,1.2,3.2,45.3
2007,1,8,8,17,45,-0.1,0.6,3.2,45.3
2007,1,8,8,18,15,0.1,0.1,3.1,45.3
2007,1,8,8,18,45,0.1,-0.1,3.1,45.3
2007,1,8,8,19,15,0.4,0.2,3,45.3
2007,1,8,8,19,45,0.4,0.5,3,45.3
2007,1,8,8,20,15,0.4,0.7,3,45.3
2007,1,8,8,20,45,0.6,0.7,3,45.3
2007,1,8,8,21,15,0.3,0.4,3,45.3
2007,1,8,8,21,45,0.5,0,3,45.3
2007,1,8,8,22,15,0.3,0.1,2.9,45.3
2007,1,8,8,22,45,0.4,0.2,2.9,45.3
2007,1,8,8,23,15,0,0.2,2.9,45.3
2007,1,8,8,23,45,0.6,0.1,2.9,45.3
2007,1,9,9,0,15,0.7,0.1,2.8,45.3
2007,1,9,9,0,45,0.3,-0.3,2.8,45.3
2007,1,9,9,1,15,0.6,-0.6,2.8,45.3
